customer_id,signup_date,city,country,device_type,operating_system,referral_source,funnel_stage_reached, order_value ,discount_used,last_active_timestamp,session_duration_seconds
CUST-01718,18/11/2024,Chicago,United States,Mobile,iOS,Direct,Added to Cart,,No,05/12/2024 13:08,544
CUST-01127,12/11/2024,London,United Kingdom,Desktop,macOS,Google Search,Viewed,,No,02/12/2024 12:09,1744
CUST-00928,07/06/2024,London,United Kingdom,Mobile,Android,Instagram Ads,Viewed,,No,28/06/2024 00:41,21
CUST-00446,05/05/2024,Sydney,Australia,Mobile,Android,Google Search,Viewed,,No,25/05/2024 12:31,1592
CUST-00945,07/08/2024,Los Angeles,United States,Mobile,iOS,Affiliate,Checkout,,No,12/07/2024 11:47,1158
CUST-00741,30/06/2024,Los Angeles,United States,Desktop,Windows,Affiliate,Checkout,,No,08/07/2024 00:28,54
CUST-00363,12/09/2024,Los Angeles,United States,Desktop,macOS,Direct,Purchased,284.23 ,No,29/09/2024 08:17,1646
CUST-00702,17/05/2024,Leeds,United Kingdom,Desktop,Windows,Google Search,Purchased,221.72 ,No,29/05/2024 03:18,675
CUST-00527,10/09/2024,London,United Kingdom,Desktop,macOS,Google Search,Viewed,,No,26/09/2024 02:36,1769
CUST-01286,14/01/2024,London,United Kingdom,Tablet,Android,Direct,Purchased,246.23 ,No,15/01/2024 23:46,482
CUST-00319,08/03/2024,New York,United States,Mobile,iOS,Direct,Added to Cart,,No,12/03/2024 22:23,1246
CUST-00902,09/05/2024,Berlin,Germany,Tablet,iPadOS,Direct,Viewed,,No,26/05/2024 23:11,1363
CUST-01613,11/07/2024,Leeds,United Kingdom,Desktop,Windows,Email Campaign,Purchased,108.80 ,No,25/07/2024 02:17,788
CUST-00874,05/09/2024,New York,United States,Desktop,Windows,Instagram Ads,Added to Cart,,No,07/09/2024 10:32,1202
CUST-01325,16/05/2024,Birmingham,United Kingdom,Mobile,Android,Instagram Ads,Added to Cart,,No,21/05/2024 12:49,353
CUST-00040,31/08/2024,Melbourne,Australia,Mobile,iOS,Facebook Ads,Purchased,220.87 ,Yes,12/09/2024 16:30,642
CUST-01744,01/10/2024,Manchester,United Kingdom,Tablet,iPadOS,Affiliate,Viewed,,No,19/01/2024 12:54,1434
CUST-01765,13/10/2024,Toronto,Canada,Desktop,macOS,Instagram Ads,Viewed,,No,30/10/2024 19:42,549
CUST-00027,26/08/2024,Leeds,United Kingdom,Tablet,Android,Referral,Viewed,,No,06/09/2024 15:05,496
CUST-00837,09/09/2024,Dublin,Ireland,Mobile,Android,Facebook Ads,Purchased,18.11 ,No,19/09/2024 20:51,30
CUST-01420,20/08/2024,New York,United States,Tablet,iPadOS,Google Search,Viewed,,No,02/09/2024 19:20,1062
CUST-00555,20/06/2024,Manchester,United Kingdom,Mobile,iOS,Affiliate,Viewed,,No,06/07/2024 06:04,1253
CUST-00282,03/10/2024,Berlin,Germany,Tablet,Android,Facebook Ads,Viewed,,No,10/03/2024 16:31,1646
CUST-01728,08/03/2024,Paris,France,Mobile,iOS,Referral,Viewed,,No,13/03/2024 18:40,1536
CUST-01776,15/11/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,30/11/2024 10:40,1544
CUST-01031,24/08/2024,London,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,28/08/2024 14:20,65
CUST-00749,08/06/2024,New York,United States,Desktop,macOS,Affiliate,Added to Cart,,No,22/08/2024 16:28,68
CUST-01606,09/08/2024,London,United Kingdom,Desktop,Windows,Direct,Viewed,,No,14/08/2024 11:16,932
CUST-00852,09/05/2024,Sydney,Australia,Desktop,macOS,Direct,Added to Cart,,No,14/05/2024 02:28,994
CUST-00530,05/01/2024,Manchester,United Kingdom,Mobile,iOS,Direct,Viewed,,No,07/01/2024 14:11,122
CUST-00597,19/10/2024,Dublin,Ireland,Desktop,Windows,Google Search,Viewed,,No,08/11/2024 12:39,1506
CUST-00109,15/11/2024,Manchester,United Kingdom,Mobile,Android,Direct,Added to Cart,,No,28/11/2024 18:14,295
CUST-01134,03/06/2024,Birmingham,United Kingdom,Desktop,macOS,Direct,Viewed,,No,06/03/2024 15:23,1636
CUST-01182,12/05/2024,Dublin,Ireland,Mobile,iOS,Direct,Added to Cart,,No,07/12/2024 09:06,1115
CUST-00864,02/09/2024,Sydney,Australia,Mobile,iOS,Instagram Ads,Viewed,,No,04/09/2024 12:23,1165
CUST-00343,17/05/2024,Toronto,Canada,Mobile,iOS,Facebook Ads,Viewed,,No,27/05/2024 20:57,1774
CUST-00163,02/01/2024,Toronto,Canada,Mobile,Android,Affiliate,Added to Cart,,No,09/01/2024 00:23,1174
CUST-01710,07/03/2024,Dublin,Ireland,Mobile,iOS,Affiliate,Viewed,,No,11/03/2024 21:40,22
CUST-01062,14/05/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,19/05/2024 13:58,715
CUST-01353,06/05/2024,Birmingham,United Kingdom,Mobile,iOS,Referral,Viewed,,No,13/05/2024 08:16,1580
CUST-00326,30/08/2024,Berlin,Germany,Mobile,iOS,Direct,Viewed,,No,16/09/2024 09:17,1082
CUST-00309,23/05/2024,Chicago,United States,Desktop,Windows,Google Search,Checkout,,No,04/06/2024 13:12,1254
CUST-01464,11/04/2024,London,United Kingdom,Tablet,iPadOS,Affiliate,Viewed,,No,01/05/2024 02:43,135
CUST-01519,20/09/2024,Birmingham,United Kingdom,Tablet,iPadOS,Google Search,Checkout,,No,21/09/2024 23:24,352
CUST-01586,09/02/2024,Toronto,Canada,Mobile,Android,Google Search,Checkout,,No,26/02/2024 17:30,1094
CUST-01435,21/01/2024,Melbourne,Australia,Desktop,Windows,Affiliate,Purchased,55.80 ,No,24/01/2024 06:38,576
CUST-01122,24/06/2024,Chicago,United States,Desktop,Windows,Google Search,Added to Cart,,No,15/07/2024 05:49,317
CUST-00342,13/02/2024,Melbourne,Australia,Desktop,Windows,Google Search,Checkout,,No,17/02/2024 03:59,1749
CUST-00912,13/11/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,26/11/2024 14:08,1638
CUST-01097,27/03/2024,Toronto,Canada,Desktop,macOS,Instagram Ads,Added to Cart,,No,31/03/2024 17:04,388
CUST-01796,15/08/2024,London,United Kingdom,Mobile,Android,Google Search,Viewed,,No,22/08/2024 06:03,920
CUST-01006,29/03/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Added to Cart,,No,31/03/2024 18:46,
CUST-01559,19/10/2024,Sydney,Australia,Mobile,Android,Facebook Ads,Viewed,,No,28/10/2024 15:31,81
CUST-01147,13/04/2024,Sydney,Australia,Desktop,Windows,Direct,Added to Cart,,No,04/05/2024 04:48,1019
CUST-01271,05/08/2024,Berlin,Germany,Mobile,iOS,Facebook Ads,Viewed,,No,09/08/2024 07:09,230
CUST-00586,09/08/2024,Chicago,United States,Mobile,Android,Email Campaign,Added to Cart,,No,15/08/2024 05:15,977
CUST-00647,09/02/2024,Melbourne,Australia,Mobile,iOS,Email Campaign,Checkout,,No,22/02/2024 00:03,172
CUST-01763,14/12/2024,New York,United States,Desktop,macOS,Instagram Ads,Viewed,,No,28/12/2024 19:57,727
CUST-00930,21/06/2024,New York,United States,Tablet,Android,Email Campaign,Checkout,,No,10/07/2024 14:59,434
CUST-00373,15/07/2024,London,United Kingdom,Desktop,macOS,Email Campaign,Added to Cart,,No,22/07/2024 16:18,1525
CUST-00573,14/03/2024,New York,United States,Mobile,Android,Instagram Ads,Checkout,,No,15/03/2024 09:04,1372
CUST-00911,30/09/2024,Manchester,United Kingdom,Tablet,iPadOS,Instagram Ads,Viewed,,No,04/10/2024 10:56,527
CUST-00949,27/09/2024,Manchester,United Kingdom,Desktop,Windows,Instagram Ads,Added to Cart,,No,05/10/2024 22:41,1566
CUST-01337,14/04/2024,London,United Kingdom,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,22/04/2024 23:29,1439
CUST-00478,21/12/2024,Chicago,United States,Desktop,macOS,Email Campaign,Purchased,230.73 ,No,26/12/2024 14:01,1519
CUST-01047,01/07/2024,Sydney,Australia,Desktop,Windows,Affiliate,Checkout,,No,10/07/2024 09:07,296
CUST-00298,17/08/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,22/08/2024 07:27,
CUST-00258,07/03/2024,London,United Kingdom,Desktop,Windows,Referral,Added to Cart,,No,18/03/2024 03:58,1574
CUST-01146,01/01/2024,New York,United States,Mobile,iOS,Direct,Viewed,,No,19/01/2024 15:59,198
CUST-00114,14/12/2024,Berlin,Germany,Mobile,Android,Instagram Ads,Checkout,,No,19/12/2024 09:25,1643
CUST-00087,13/12/2024,Melbourne,Australia,Desktop,Windows,Direct,Purchased,363.55 ,No,27/12/2024 12:46,225
CUST-00856,25/01/2024,Manchester,United Kingdom,Tablet,Android,Referral,Added to Cart,,No,07/02/2024 04:13,1729
CUST-00355,24/12/2024,London,United Kingdom,Tablet,Android,Referral,Checkout,,No,01/01/2025 16:00,750
CUST-00327,10/06/2024,London,United Kingdom,Mobile,Android,Affiliate,Viewed,,No,16/06/2024 19:12,1109
CUST-00175,22/02/2024,New York,United States,Tablet,Android,Facebook Ads,Added to Cart,,No,01/03/2024 14:53,1771
CUST-00984,25/07/2024,Toronto,Canada,Tablet,Android,Google Search,Viewed,,No,25/07/2024 19:04,1736
CUST-00051,05/02/2024,Chicago,United States,Tablet,Android,Instagram Ads,Viewed,,No,17/02/2024 22:03,1006
CUST-01675,12/11/2024,Chicago,United States,Tablet,iPadOS,Instagram Ads,Viewed,,No,27/11/2024 09:08,664
CUST-01502,28/12/2024,London,United Kingdom,Desktop,Windows,Direct,Viewed,,No,09/01/2025 21:23,799
CUST-01707,27/04/2024,Berlin,Germany,Tablet,Android,Email Campaign,Added to Cart,,No,09/05/2024 19:29,502
CUST-00231,10/12/2024,Melbourne,Australia,Tablet,iPadOS,Affiliate,Viewed,,No,22/12/2024 04:26,1213
CUST-00301,26/04/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Purchased,157.17 ,Yes,12/05/2024 13:46,1193
CUST-01249,27/09/2024,Manchester,United Kingdom,Mobile,Android,Email Campaign,Viewed,,No,06/10/2024 14:20,1047
CUST-01329,14/05/2024,Melbourne,Australia,Mobile,iOS,Direct,Viewed,,No,28/05/2024 07:02,863
CUST-00774,16/08/2024,Melbourne,Australia,Desktop,Windows,Google Search,Added to Cart,,No,23/08/2024 11:44,698
CUST-01184,22/11/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Viewed,,No,06/12/2024 15:37,908
CUST-00323,27/09/2024,Los Angeles,United States,Desktop,Windows,Email Campaign,Added to Cart,,No,09/10/2024 03:11,1023
CUST-01222,07/01/2024,Manchester,United Kingdom,Desktop,Windows,Facebook Ads,Viewed,,No,12/01/2024 14:35,
CUST-00149,31/10/2024,Manchester,United Kingdom,Mobile,Android,Email Campaign,Added to Cart,,No,10/11/2024 03:14,
CUST-01597,21/10/2024,Los Angeles,United States,Tablet,iPadOS,Email Campaign,Added to Cart,,No,22/10/2024 05:22,629
CUST-01205,02/04/2024,London,United Kingdom,Desktop,macOS,Instagram Ads,Added to Cart,,No,02/04/2024 19:32,811
CUST-00474,01/02/2024,Los Angeles,United States,Desktop,Windows,Facebook Ads,Purchased,189.73 ,No,20/02/2024 02:05,891
CUST-01715,26/07/2024,Paris,France,Mobile,iOS,Google Search,Viewed,,No,15/08/2024 06:11,979
CUST-00487,12/11/2024,Los Angeles,United States,Desktop,Windows,Google Search,Viewed,,No,27/12/2024 21:59,842
CUST-01509,26/03/2024,Toronto,Canada,Tablet,iPadOS,Facebook Ads,Viewed,,No,02/04/2024 22:40,905
CUST-00397,31/08/2024,London,United Kingdom,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,08/09/2024 23:22,1533
CUST-01579,04/11/2024,Toronto,Canada,Mobile,Android,Facebook Ads,Viewed,,No,25/11/2024 07:19,133
CUST-01603,24/03/2024,Toronto,Canada,Desktop,Windows,Referral,Viewed,,No,02/04/2024 22:22,1245
CUST-00152,04/05/2024,Dublin,Ireland,Mobile,iOS,Email Campaign,Viewed,,No,13/05/2024 09:47,825
CUST-00374,25/12/2024,Chicago,United States,Desktop,macOS,Instagram Ads,Purchased,165.17 ,No,04/01/2025 07:38,1393
CUST-00784,02/03/2024,London,United Kingdom,Tablet,Android,Direct,Viewed,,No,18/03/2024 14:35,
CUST-00235,12/04/2024,Los Angeles,United States,Desktop,Windows,Google Search,Viewed,,No,23/04/2024 22:43,1276
CUST-00336,03/06/2024,Toronto,Canada,Desktop,Windows,Instagram Ads,Viewed,,No,05/06/2024 04:23,897
CUST-00975,18/11/2024,Melbourne,Australia,Desktop,Windows,Google Search,Checkout,,No,28/11/2024 03:59,134
CUST-01228,11/05/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,30/05/2024 02:30,1315
CUST-00894,12/05/2024,London,United Kingdom,Desktop,Windows,Direct,Viewed,,No,25/12/2024 22:24,645
CUST-00937,17/08/2024,Melbourne,Australia,Desktop,Windows,Email Campaign,Checkout,,No,23/08/2024 22:28,201
CUST-00068,16/01/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Added to Cart,,No,29/01/2024 01:12,1311
CUST-01253,24/10/2024,Melbourne,Australia,Mobile,iOS,Direct,Added to Cart,,No,11/11/2024 18:22,1136
CUST-01614,29/04/2024,London,United Kingdom,Mobile,iOS,Google Search,Purchased,325.62 ,No,17/05/2024 00:49,1789
CUST-00428,03/03/2024,Manchester,United Kingdom,Desktop,macOS,Google Search,Added to Cart,,No,23/03/2024 23:21,
CUST-01197,04/05/2024,Paris,France,Desktop,macOS,Google Search,Added to Cart,,No,20/05/2024 23:31,1637
CUST-00425,21/09/2024,Birmingham,United Kingdom,Desktop,macOS,Referral,Viewed,,No,25/09/2024 11:23,978
CUST-00115,20/10/2024,Toronto,Canada,Desktop,macOS,Google Search,Checkout,,No,26/10/2024 06:46,570
CUST-01731,08/09/2024,Manchester,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,12/08/2024 14:38,804
CUST-00354,08/08/2024,Manchester,United Kingdom,Tablet,iPadOS,Instagram Ads,Checkout,,No,27/08/2024 10:57,92
CUST-01758,19/01/2024,Dublin,Ireland,Desktop,Windows,Email Campaign,Added to Cart,,No,27/01/2024 12:57,140
CUST-01389,01/05/2024,Chicago,United States,Mobile,Android,Email Campaign,Viewed,,No,06/01/2024 22:35,1262
CUST-00698,18/12/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Purchased,261.29 ,Yes,22/12/2024 15:24,56
CUST-00138,12/07/2024,London,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,01/08/2024 10:07,1432
CUST-01478,22/02/2024,Chicago,United States,Mobile,Android,Email Campaign,Checkout,,No,03/03/2024 22:38,1302
CUST-00049,27/01/2024,Dublin,Ireland,Mobile,iOS,Email Campaign,Added to Cart,,No,09/02/2024 06:24,43
CUST-01762,01/07/2024,Sydney,Australia,Tablet,iPadOS,Instagram Ads,Checkout,,No,21/07/2024 05:10,1177
CUST-01318,01/01/2024,London,United Kingdom,Desktop,macOS,Direct,Checkout,,No,06/01/2024 07:32,1192
CUST-00885,13/01/2024,Leeds,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,26/01/2024 01:27,515
CUST-00077,22/01/2024,Melbourne,Australia,Mobile,Android,Email Campaign,Viewed,,No,25/01/2024 01:52,1656
CUST-01543,14/10/2024,Melbourne,Australia,Mobile,iOS,Instagram Ads,Viewed,,No,17/10/2024 08:53,1312
CUST-00938,21/12/2024,New York,United States,Tablet,Android,Facebook Ads,Viewed,,No,01/01/2025 05:36,273
CUST-00214,30/01/2024,New York,United States,Mobile,Android,Google Search,Viewed,,No,15/02/2024 06:10,894
CUST-00821,16/08/2024,Chicago,United States,Desktop,macOS,Facebook Ads,Viewed,,No,31/08/2024 20:26,1016
CUST-00048,10/09/2024,Dublin,Ireland,Mobile,iOS,Direct,Purchased,391.24 ,No,20/09/2024 06:29,1290
CUST-01386,27/12/2024,Leeds,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,28/12/2024 17:58,674
CUST-00691,08/05/2024,Los Angeles,United States,Tablet,Android,Facebook Ads,Checkout,,No,23/08/2024 14:10,1739
CUST-00768,01/06/2024,Melbourne,Australia,Mobile,iOS,Facebook Ads,Viewed,,No,09/06/2024 07:32,1213
CUST-00910,04/10/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,21/10/2024 09:58,939
CUST-01156,25/04/2024,Sydney,Australia,Desktop,Windows,Facebook Ads,Added to Cart,,No,26/04/2024 20:55,1495
CUST-00128,21/10/2024,Chicago,United States,Mobile,Android,Email Campaign,Viewed,,No,27/10/2024 07:36,1520
CUST-01581,11/01/2024,Manchester,United Kingdom,Tablet,iPadOS,Affiliate,Viewed,,No,28/01/2024 18:11,1270
CUST-01510,13/01/2024,Sydney,Australia,Desktop,Windows,Affiliate,Viewed,,No,17/01/2024 20:28,1790
CUST-01405,29/04/2024,London,United Kingdom,Mobile,Android,Direct,Purchased,367.30 ,Yes,10/05/2024 09:35,1435
CUST-00377,24/06/2024,Berlin,Germany,Tablet,Android,Affiliate,Purchased,89.71 ,Yes,15/07/2024 16:52,738
CUST-00036,24/03/2024,London,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,28/03/2024 16:19,512
CUST-01153,02/07/2024,Toronto,Canada,Mobile,Android,Email Campaign,Added to Cart,,No,10/07/2024 01:00,962
CUST-00292,16/09/2024,London,United Kingdom,Desktop,macOS,Instagram Ads,Checkout,,No,01/10/2024 02:48,594
CUST-01354,05/03/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Checkout,,No,23/03/2024 12:39,1350
CUST-01477,01/04/2024,Manchester,United Kingdom,Desktop,macOS,Referral,Viewed,,No,09/01/2024 18:53,1758
CUST-00773,14/01/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,02/02/2024 07:51,736
CUST-01159,02/02/2024,New York,United States,Mobile,iOS,Facebook Ads,Added to Cart,,No,18/02/2024 19:24,697
CUST-00820,25/06/2024,London,United Kingdom,Desktop,Windows,Email Campaign,Viewed,,No,05/07/2024 20:45,1562
CUST-00501,26/03/2024,Paris,France,Mobile,Android,Email Campaign,Added to Cart,,No,28/03/2024 14:36,370
CUST-01520,08/07/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Viewed,,No,19/07/2024 20:54,31
CUST-01422,04/07/2024,Melbourne,Australia,Mobile,iOS,Referral,Added to Cart,,No,14/04/2024 09:19,1743
CUST-00365,02/10/2024,London,United Kingdom,Tablet,iPadOS,Referral,Added to Cart,,No,06/10/2024 11:24,481
CUST-01065,09/02/2024,Leeds,United Kingdom,Mobile,iOS,Direct,Added to Cart,,No,18/02/2024 12:03,616
CUST-00060,31/05/2024,Birmingham,United Kingdom,Mobile,Android,Google Search,Viewed,,No,03/06/2024 23:53,1666
CUST-00073,04/01/2024,Toronto,Canada,Mobile,Android,Google Search,Viewed,,No,15/01/2024 13:36,337
CUST-01621,11/06/2024,Melbourne,Australia,Desktop,Windows,Direct,Purchased,199.90 ,No,20/06/2024 11:17,960
CUST-01390,23/04/2024,London,United Kingdom,Desktop,Windows,Email Campaign,Viewed,,No,09/05/2024 16:31,323
CUST-00539,18/05/2024,Manchester,United Kingdom,Tablet,Android,Direct,Added to Cart,,No,23/05/2024 23:32,35
CUST-00127,06/04/2024,Sydney,Australia,Mobile,iOS,Instagram Ads,Purchased,121.46 ,No,17/04/2024 16:06,301
CUST-01231,21/12/2024,Birmingham,United Kingdom,Mobile,iOS,Referral,Added to Cart,,No,28/12/2024 17:05,1717
CUST-01482,07/11/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Viewed,,No,17/11/2024 14:46,775
CUST-01181,19/05/2024,New York,United States,Mobile,iOS,Facebook Ads,Viewed,,No,23/05/2024 01:53,171
CUST-00393,04/11/2024,Leeds,United Kingdom,Mobile,iOS,Email Campaign,Checkout,,No,07/11/2024 17:28,1693
CUST-00840,28/01/2024,New York,United States,Mobile,Android,Referral,Checkout,,No,18/02/2024 03:35,815
CUST-01000,20/09/2024,Toronto,Canada,Desktop,Windows,Google Search,Viewed,,No,22/09/2024 00:10,865
CUST-00281,25/09/2024,Los Angeles,United States,Desktop,macOS,Referral,Added to Cart,,No,04/10/2024 18:17,
CUST-01324,23/06/2024,Dublin,Ireland,Tablet,iPadOS,Facebook Ads,Viewed,,No,29/06/2024 12:38,1162
CUST-01792,15/06/2024,Leeds,United Kingdom,Tablet,iPadOS,Direct,Viewed,,No,01/07/2024 12:19,641
CUST-00444,22/02/2024,Paris,France,Mobile,Android,Google Search,Viewed,,No,09/03/2024 08:28,1035
CUST-00639,11/10/2024,New York,United States,Tablet,iPadOS,Direct,Viewed,,No,14/10/2024 17:16,408
CUST-01747,08/08/2024,Manchester,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,13/08/2024 22:34,1155
CUST-01241,14/04/2024,London,United Kingdom,Tablet,Android,Referral,Viewed,,No,18/04/2024 18:40,662
CUST-01104,20/07/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Checkout,,No,25/07/2024 05:52,816
CUST-01642,11/03/2024,London,United Kingdom,Mobile,Android,Google Search,Viewed,,No,29/03/2024 14:32,178
CUST-01021,14/11/2024,Los Angeles,United States,Mobile,Android,Direct,Purchased,213.07 ,No,17/11/2024 11:47,61
CUST-01024,07/02/2024,Dublin,Ireland,Desktop,macOS,Direct,Added to Cart,,No,22/07/2024 22:00,67
CUST-00014,01/05/2024,Berlin,Germany,Tablet,iPadOS,Google Search,Viewed,,No,01/05/2024 07:03,946
CUST-00878,19/08/2024,Toronto,Canada,Desktop,macOS,Direct,Purchased,53.92 ,Yes,26/08/2024 19:47,1763
CUST-01556,29/05/2024,New York,United States,Desktop,Windows,Facebook Ads,Viewed,,No,31/05/2024 12:27,638
CUST-01446,22/09/2024,Manchester,United Kingdom,Mobile,iOS,Instagram Ads,Added to Cart,,No,06/10/2024 09:07,1356
CUST-00435,10/08/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,24/08/2024 19:27,1278
CUST-00836,23/12/2024,London,United Kingdom,Mobile,iOS,Instagram Ads,Viewed,,No,30/12/2024 03:12,825
CUST-00259,08/05/2024,Berlin,Germany,Mobile,Android,Facebook Ads,Added to Cart,,No,05/08/2024 06:52,29
CUST-00682,24/04/2024,Toronto,Canada,Mobile,Android,Direct,Added to Cart,,No,12/05/2024 03:02,1786
CUST-01190,19/11/2024,Birmingham,United Kingdom,Desktop,Windows,Direct,Purchased,15.36 ,Yes,30/11/2024 13:44,1261
CUST-01684,02/01/2024,Manchester,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,19/01/2024 02:07,1741
CUST-00664,20/09/2024,Sydney,Australia,Desktop,macOS,Google Search,Added to Cart,,No,09/10/2024 22:16,1494
CUST-00758,06/07/2024,Berlin,Germany,Tablet,iPadOS,Affiliate,Purchased,113.12 ,No,15/07/2024 12:20,478
CUST-00760,16/07/2024,Leeds,United Kingdom,Mobile,iOS,Facebook Ads,Checkout,,No,17/07/2024 04:00,1302
CUST-00526,22/04/2024,Manchester,United Kingdom,Desktop,Windows,Google Search,Viewed,,No,03/05/2024 11:11,1190
CUST-01661,15/10/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,17/10/2024 15:21,970
CUST-00509,03/09/2024,Sydney,Australia,Mobile,Android,Email Campaign,Viewed,,No,11/09/2024 02:43,1166
CUST-00723,20/06/2024,Manchester,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,04/07/2024 05:53,1284
CUST-01627,09/02/2024,London,United Kingdom,Mobile,iOS,Email Campaign,Checkout,,No,27/02/2024 03:24,1094
CUST-01142,02/09/2024,Manchester,United Kingdom,Tablet,Android,Facebook Ads,Added to Cart,,No,19/09/2024 23:54,
CUST-00859,06/12/2024,Toronto,Canada,Tablet,Android,Instagram Ads,Viewed,,No,09/12/2024 23:01,928
CUST-00581,29/11/2024,Melbourne,Australia,Mobile,iOS,Email Campaign,Added to Cart,,No,16/12/2024 07:03,1257
CUST-00607,17/06/2024,Chicago,United States,Mobile,Android,Affiliate,Purchased,59.77 ,No,18/06/2024 21:46,1680
CUST-00791,06/08/2024,Toronto,Canada,Mobile,Android,Referral,Checkout,,No,23/08/2024 08:43,1095
CUST-00747,12/10/2024,Birmingham,United Kingdom,Tablet,Android,Facebook Ads,Viewed,,No,13/10/2024 17:05,1528
CUST-00055,12/11/2024,Los Angeles,United States,Mobile,Android,Facebook Ads,Checkout,,No,26/11/2024 21:29,1645
CUST-01295,23/02/2024,London,United Kingdom,Mobile,Android,Affiliate,Viewed,,No,13/03/2024 19:28,1179
CUST-01632,10/04/2024,Chicago,United States,Mobile,Android,Facebook Ads,Added to Cart,,No,19/04/2024 10:57,112
CUST-01344,09/01/2024,Manchester,United Kingdom,Tablet,iPadOS,Facebook Ads,Viewed,,No,23/01/2024 16:44,1659
CUST-01330,17/07/2024,Dublin,Ireland,Mobile,Android,Email Campaign,Viewed,,No,28/07/2024 08:30,988
CUST-01109,05/03/2024,Manchester,United Kingdom,Mobile,Android,Email Campaign,Viewed,,No,09/03/2024 00:02,1340
CUST-00307,25/02/2024,Toronto,Canada,Mobile,Android,Direct,Added to Cart,,No,08/03/2024 17:41,952
CUST-00346,15/11/2024,Berlin,Germany,Mobile,Android,Google Search,Added to Cart,,No,28/11/2024 03:59,1533
CUST-00316,09/11/2024,Manchester,United Kingdom,Tablet,iPadOS,Direct,Added to Cart,,No,17/11/2024 20:59,1223
CUST-00212,18/06/2024,Los Angeles,United States,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,29/06/2024 05:31,626
CUST-00830,01/10/2024,Manchester,United Kingdom,Desktop,Windows,Facebook Ads,Viewed,,No,18/10/2024 03:17,37
CUST-01506,28/09/2024,Los Angeles,United States,Tablet,iPadOS,Affiliate,Viewed,,No,07/10/2024 15:52,1445
CUST-00897,24/12/2024,London,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,05/01/2025 23:00,1697
CUST-00061,28/02/2024,Manchester,United Kingdom,Mobile,Android,Direct,Viewed,,No,08/03/2024 03:03,769
CUST-00666,20/08/2024,Melbourne,Australia,Mobile,iOS,Referral,Viewed,,No,26/08/2024 21:48,1090
CUST-00858,13/01/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Viewed,,No,23/01/2024 17:57,879
CUST-00030,14/08/2024,Sydney,Australia,Tablet,Android,Direct,Viewed,,No,30/08/2024 22:18,1607
CUST-01548,13/07/2024,Dublin,Ireland,Tablet,Android,Direct,Added to Cart,,No,18/07/2024 04:51,1369
CUST-01500,29/06/2024,Toronto,Canada,Desktop,Windows,Google Search,Added to Cart,,No,16/07/2024 09:57,662
CUST-01732,29/11/2024,Melbourne,Australia,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,30/11/2024 12:17,597
CUST-00979,04/08/2024,Chicago,United States,Mobile,iOS,Direct,Added to Cart,,No,08/08/2024 09:39,1131
CUST-00303,21/07/2024,Leeds,United Kingdom,Tablet,Android,Referral,Checkout,,No,05/08/2024 06:44,671
CUST-01301,15/04/2024,New York,United States,Desktop,macOS,Facebook Ads,Checkout,,No,15/04/2024 22:24,1558
CUST-00191,03/06/2024,Birmingham,United Kingdom,Desktop,Windows,Referral,Viewed,,No,17/06/2024 15:44,618
CUST-01223,30/08/2024,Chicago,United States,Desktop,macOS,Facebook Ads,Checkout,,No,10/09/2024 04:11,292
CUST-01358,13/02/2024,New York,United States,Mobile,iOS,Direct,Viewed,,No,22/02/2024 21:15,1580
