customer_id,signup_date,location,device_os,referral_source,funnel_stage_reached,order_value,discount_used,last_active_timestamp,session_duration_seconds
CUST-00928,2024-06-07,LONDON;United Kingdom,Mobile-Android,Instagram Ads,VIEWED,N/A,,28/06/2024 00:41,21
CUST-00446,05-May-2024,Sydney;Australia,MOBILE-ANDROID,Google Search, Viewed,NULL,0,05/25/2024 12:31 PM,1592
CUST-00945,07/08/2024,Los Angeles;United States,mobile-ios,affiliate , Checkout ,,0,12/07/2024 11:47,1158
CUST-00741,"Jun 30, 2024",Los Angeles;United States,desktop-windows,affiliate , Checkout ,,0,08/07/2024 00:28,54
CUST-00363,2024-09-12,Los Angeles;United States,Desktop-macOS,direct,Purchased,USD 284.23,0,29/09/2024 08:17,1646
CUST-00702,17-May-2024,Leeds;United Kingdom,Desktop-Windows,Google  Search,purchased, $221.72 ,no,2024-05-29T03:18:15,675
CUST-00527,"Sep 10, 2024",london;United Kingdom,Desktop-macOS,Google Search,viewed,N/A,false,2024-09-26 02:36:46,1769
CUST-01286,14/01/2024,london;United Kingdom,Tablet-Android,DIRECT,Purchased ,£246.23,false,15/01/2024 23:46,482
CUST-00319,2024-03-08,new york;United States,Mobile-iOS,DIRECT,Added to Cart,NULL,No,2024-03-12T22:23:08,1246
CUST-00902,09/05/2024,Berlin;Germany,Tablet-iPadOS,Direct,VIEWED,NULL,No,05/26/2024 11:11 PM,1363
CUST-01613,2024-07-11,Leeds;United Kingdom,desktop-windows,email campaign,Purchased ,108.80,No,07/25/2024 02:17 AM,788
CUST-00874,2024-09-05,New York;United States,desktop-windows,Instagram Ads,added to cart,N/A,no,2024-09-07 10:32:06,1202
CUST-01325,"May 16, 2024",Birmingham;United Kingdom,MOBILE-ANDROID,instagram ads,added to cart,NULL,FALSE,2024-05-21T12:49:53,353
CUST-00040,"Aug 31, 2024",Melbourne;Australia,Mobile-iOS,FACEBOOK ADS,PURCHASED,USD 220.87,true,09/12/2024 04:30 PM,642
CUST-01744,01/10/2024,Manchester;United Kingdom,Tablet-iPadOS,affiliate , Viewed,n/a,no,2024-01-19T12:54:10,1434
CUST-01765,13-Oct-2024,toronto;Canada,Desktop-macOS,Instagram Ads,viewed,NULL,false,2024-10-30T19:42:23,549
CUST-00027,"Aug 26, 2024",Leeds;United Kingdom,Tablet-Android,Referral,viewed,,no,09/06/2024 03:05 PM,496
 CUST-00837,"Sep 09, 2024",Dublin;Ireland,Mobile-Android,facebook ads,Purchased ,$18.11,no,19/09/2024 20:51,30
CUST-01420,20/08/2024,New York;United States,Tablet-iPadOS,Google Search,viewed,NULL,FALSE,02/09/2024 19:20,1062
CUST-00555,2024-06-20,Manchester;United Kingdom,Mobile-iOS,Affiliate,viewed,n/a,no,07/06/2024 06:04 AM,1253
CUST-00282,03/10/2024,Berlin;Germany,Tablet-Android,Facebook Ads, Viewed,NULL,no,2024-03-10T16:31:13,1646
CUST-01728,08/03/2024,Paris;France,Mobile-iOS,Referral,Viewed,,,03/13/2024 06:40 PM,1536
CUST-01776,11/15/2024,Birmingham;United Kingdom,mobile-ios,email campaign,ADDED TO CART,n/a,no,11/30/2024 10:40 AM,1544
CUST-01031,08/24/2024,LONDON;United Kingdom,Mobile-iOS,Email Campaign,ADDED TO CART,NULL,no,2024-08-28T14:20:40,65
 CUST-00749,08/06/2024,New York;United States,Desktop-macOS,Affiliate,ADDED TO CART,N/A,No,22/08/2024 16:28,68
 CUST-01606,2024-08-09,LONDON;United Kingdom,Desktop-Windows,DIRECT,Viewed,,,08/14/2024 11:16 AM,932
CUST-00852,2024-05-09,Sydney;Australia,Desktop-macOS,Direct,ADDED TO CART,NULL,no,05/14/2024 02:28 AM,994
CUST-00530,05-Jan-2024,Manchester;United Kingdom,mobile-ios,Direct, Viewed,N/A,N,01/07/2024 02:11 PM,122
CUST-00597,19/10/2024,Dublin;Ireland,desktop-windows,Google  Search, Viewed,,,2024-11-08T12:39:23,1506
CUST-00109,2024-11-15,manchester;United Kingdom,Mobile-Android,Direct,ADDED TO CART,N/A,No,2024-11-28T18:14:50,295
CUST-01134,03/06/2024,Birmingham;United Kingdom,Desktop-macOS,DIRECT,viewed,,0,03/06/2024 03:23 PM,1636
CUST-01182,12/05/2024,Dublin;Ireland,mobile-ios,direct,Added to cart ,n/a,N,2024-12-07 09:06:05,1115
CUST-00864,02-Sep-2024,Sydney;Australia,mobile-ios,Instagram Ads,VIEWED,NULL,,2024-09-04T12:23:15,1165
CUST-00343,17-May-2024,Toronto;Canada,Mobile-iOS,facebook ads,VIEWED,,FALSE,2024-05-27 20:57:29,1774
CUST-00163,"Jan 02, 2024",Toronto;Canada,Mobile-Android,Affiliate,added to cart,NULL,no,01/09/2024 12:23 AM,1174
CUST-01710,2024-03-07,Dublin;Ireland,mobile-ios,Affiliate,VIEWED,N/A,No,11/03/2024 21:40,22
CUST-01062,"May 14, 2024",LONDON;United Kingdom,mobile-ios, Facebook Ads,Viewed,N/A,FALSE,19/05/2024 13:58,715
CUST-01353,06-May-2024,Birmingham;United Kingdom,Mobile-iOS,referral,VIEWED,N/A,N,13/05/2024 08:16,1580
CUST-00326,30/08/2024,Berlin;Germany,mobile-ios,DIRECT,VIEWED,NULL,,2024-09-16T09:17:40,1082
CUST-00309,23/05/2024,Chicago;United States,desktop-windows,Google Search,checkout,NULL,No,04/06/2024 13:12,1254
CUST-01464,"Apr 11, 2024",london;United Kingdom,Tablet-iPadOS,affiliate ,Viewed,NULL,,2024-05-01 02:43:09,135
CUST-01519,20/09/2024,Birmingham;United Kingdom,Tablet-iPadOS,google search,checkout,n/a,no,09/21/2024 11:24 PM,352
cust-01586,"Feb 09, 2024",Toronto;Canada,MOBILE-ANDROID,google search,checkout,NULL,N,26/02/2024 17:30,1094
CUST-01435,21/01/2024,Melbourne;Australia,desktop-windows,Affiliate,Purchased, $55.80 ,no,01/24/2024 06:38 AM,576
CUST-01122,24-Jun-2024,Chicago;United States,Desktop-Windows,Google Search,Added to Cart,NULL,FALSE,2024-07-15 05:49:52,317
CUST-00342,"Feb 13, 2024",Melbourne;Australia,desktop-windows,google search, Checkout ,n/a,No,2024-02-17T03:59:45,1749
CUST-00912,2024-11-13,Birmingham;United Kingdom,mobile-ios,email campaign,added to cart,NULL,,11/26/2024 02:08 PM,1638
CUST-01097,2024-03-27,toronto;Canada,Desktop-macOS,Instagram Ads,ADDED TO CART,,false,2024-03-31 17:04:39,388
CUST-01796,15-Aug-2024,LONDON;United Kingdom,Mobile-Android,Google  Search,viewed,,false,08/22/2024 06:03 AM,920
CUST-01006,2024-03-29,manchester;United Kingdom,MOBILE-ANDROID,FACEBOOK ADS,Added to Cart,n/a,FALSE,2024-03-31 18:46:59,
CUST-01559,2024-10-19,Sydney;Australia,MOBILE-ANDROID,Facebook Ads,viewed,n/a,N,2024-10-28T15:31:16,81
CUST-01147,13/04/2024,Sydney;Australia,desktop-windows,DIRECT,Added to cart ,,FALSE,2024-05-04T04:48:37,1019
CUST-01271,05/08/2024,Berlin;Germany,mobile-ios, Facebook Ads, Viewed,,N,09/08/2024 07:09,230
CUST-00586,"Aug 09, 2024",Chicago;United States,Mobile-Android,email campaign,added to cart,NULL,N,2024-08-15T05:15:45,977
CUST-00647,09/02/2024,Melbourne;Australia,mobile-ios,Email Campaign,checkout,n/a,No,2024-02-22T00:03:45,172
CUST-01763,14/12/2024,New York;United States,Desktop-macOS,Instagram Ads,Viewed,n/a,FALSE,28/12/2024 19:57,727
CUST-00930,"Jun 21, 2024",New York;United States,Tablet-Android,email campaign,Checkout,,FALSE,10/07/2024 14:59,434
CUST-00373,"Jul 15, 2024",london;United Kingdom,Desktop-macOS,Email  Campaign,Added to Cart,N/A,No,22/07/2024 16:18,1525
CUST-00573,"Mar 14, 2024",New York;United States,MOBILE-ANDROID,Instagram Ads,checkout,NULL,false,2024-03-15T09:04:46,1372
CUST-00911,30-Sep-2024,Manchester;United Kingdom,Tablet-iPadOS,instagram ads,VIEWED,,no,2024-10-04T10:56:27,527
CUST-00949,27/09/2024,Manchester;United Kingdom,Desktop-Windows,instagram ads,Added to cart ,n/a,false,05/10/2024 22:41,1566
CUST-01337,"Apr 14, 2024",LONDON;United Kingdom,Tablet-iPadOS,Facebook Ads,ADDED TO CART,n/a,No,04/22/2024 11:29 PM,1439
CUST-00478,21-Dec-2024,Chicago;United States,Desktop-macOS,Email Campaign,Purchased,$230.73,false,2024-12-26T14:01:03,1519
CUST-01047,01/07/2024,Sydney;Australia,Desktop-Windows,Affiliate,checkout,n/a,FALSE,10/07/2024 09:07,296
CUST-00298,2024-08-17,london;United Kingdom,Desktop-Windows,Facebook Ads,ADDED TO CART,,no,22/08/2024 07:27,
CUST-00258,07-Mar-2024,London;United Kingdom,desktop-windows,referral,Added to cart ,N/A,,2024-03-18T03:58:18,1574
CUST-01146,2024-01-01,new york;United States,mobile-ios,direct,Viewed,,FALSE,2024-01-19T15:59:28,198
CUST-00114,12/14/2024,Berlin;Germany,MOBILE-ANDROID,Instagram Ads,CHECKOUT,n/a,false,2024-12-19T09:25:19,1643
CUST-00087,"Dec 13, 2024",Melbourne;Australia,Desktop-Windows,Direct,purchased,£363.55,N,2024-12-27T12:46:06,225
CUST-00856,25-Jan-2024,Manchester;United Kingdom,Tablet-Android,Referral,added to cart,,no,02/07/2024 04:13 AM,1729
CUST-00355,"Dec 24, 2024",London;United Kingdom,Tablet-Android,Referral,Checkout,N/A,N,2025-01-01T16:00:31,750
CUST-00327,10-Jun-2024,London;United Kingdom,MOBILE-ANDROID,affiliate ,VIEWED,,No,2024-06-16 19:12:48,1109
CUST-00175,2024-02-22,New York;United States,Tablet-Android,Facebook Ads,added to cart,,0,2024-03-01T14:53:43,1771
CUST-00984,25/07/2024,toronto;Canada,Tablet-Android,Google Search,Viewed,n/a,,2024-07-25T19:04:32,1736
CUST-00051,"Feb 05, 2024",Chicago;United States,Tablet-Android,instagram ads,VIEWED,n/a,,2024-02-17T22:03:28,1006
CUST-01675,"Nov 12, 2024",Chicago;United States,Tablet-iPadOS,instagram ads,VIEWED,NULL,no,27/11/2024 09:08,664
CUST-01502,2024-12-28,London;United Kingdom,Desktop-Windows,direct,VIEWED,,0,09/01/2025 21:23,799
CUST-01707,2024-04-27,Berlin;Germany,Tablet-Android,email campaign,added to cart,N/A,N,05/09/2024 07:29 PM,502
CUST-00231,2024-12-10,Melbourne;Australia,Tablet-iPadOS,affiliate ,viewed,NULL,N,2024-12-22 04:26:16,1213
CUST-00301,26-Apr-2024,London;United Kingdom,desktop-windows,facebook ads,purchased,£157.17,true,2024-05-12T13:46:01,1193
CUST-01249,"Sep 27, 2024",manchester;United Kingdom,MOBILE-ANDROID,email campaign,VIEWED,n/a,FALSE,10/06/2024 02:20 PM,1047
CUST-01329,14/05/2024,Melbourne;Australia,Mobile-iOS,Direct,Viewed,NULL,,05/28/2024 07:02 AM,863
CUST-00774,08/16/2024,Melbourne;Australia,Desktop-Windows,google search,ADDED TO CART,NULL,,23/08/2024 11:44,698
CUST-01184,11/22/2024,toronto;Canada,Desktop-Windows, Facebook Ads,viewed,N/A,no,06/12/2024 15:37,908
CUST-00323,"Sep 27, 2024",Los Angeles;United States,desktop-windows,email campaign,ADDED TO CART,N/A,FALSE,2024-10-09T03:11:31,1023
CUST-01222,07/01/2024,manchester;United Kingdom,desktop-windows,Facebook Ads,Viewed,,FALSE,2024-01-12 14:35:35,-69
CUST-00149,2024-10-31,Manchester;United Kingdom,MOBILE-ANDROID,Email  Campaign,Added to cart ,n/a,,2024-11-10 03:14:07,-34
cust-01597,2024-10-21,Los Angeles;United States,Tablet-iPadOS,Email  Campaign,Added to Cart,N/A,0,10/22/2024 05:22 AM,629
CUST-01205,02-Apr-2024,London;United Kingdom,Desktop-macOS,Instagram Ads,ADDED TO CART,NULL,,04/02/2024 07:32 PM,811
CUST-00474,2024-02-01,Los Angeles;United States,desktop-windows,FACEBOOK ADS,Purchased ,USD 189.73,No,2024-02-20 02:05:23,891
CUST-01715,26/07/2024,Paris;France,Mobile-iOS,google search,Viewed,N/A,no,2024-08-15 06:11:29,979
CUST-00487,12/11/2024,Los Angeles;United States,Desktop-Windows,Google  Search,viewed,n/a,N,12/27/2024 09:59 PM,842
 CUST-01509,26-Mar-2024,toronto;Canada,Tablet-iPadOS,FACEBOOK ADS, Viewed,,,04/02/2024 10:40 PM,905
CUST-00397,31/08/2024,London;United Kingdom,Tablet-iPadOS, Facebook Ads,Added to Cart,,No,2024-09-08T23:22:41,1533
CUST-01579,04/11/2024,toronto;Canada,MOBILE-ANDROID,FACEBOOK ADS,viewed,N/A,,2024-11-25 07:19:37,133
 CUST-01603,24-Mar-2024,Toronto;Canada,Desktop-Windows,Referral,Viewed,N/A,FALSE,2024-04-02T22:22:07,1245
CUST-00152,04/05/2024,Dublin;Ireland,mobile-ios,email campaign, Viewed,N/A,,13/05/2024 09:47,825
CUST-00374,25/12/2024,Chicago;United States,Desktop-macOS,instagram ads,PURCHASED, $165.17 ,N,01/04/2025 07:38 AM,1393
CUST-00784,02-Mar-2024,LONDON;United Kingdom,Tablet-Android,direct,viewed,N/A,FALSE,18/03/2024 14:35,
CUST-00235,12/04/2024,Los Angeles;United States,Desktop-Windows,Google Search,VIEWED,N/A,,2024-04-23 22:43:13,1276
CUST-00336,"Jun 03, 2024",toronto;Canada,desktop-windows,Instagram Ads,viewed,NULL,0,06/05/2024 04:23 AM,897
CUST-00975,18/11/2024,Melbourne;Australia,desktop-windows,Google Search,CHECKOUT,,0,2024-11-28T03:59:54,134
CUST-01228,"May 11, 2024",LONDON;United Kingdom,Mobile-iOS, Facebook Ads, Viewed,n/a,false,30/05/2024 02:30,1315
CUST-00894,12/05/2024,london;United Kingdom,desktop-windows,Direct,viewed,NULL,0,2024-12-25 22:24:52,645
CUST-00937,17/08/2024,Melbourne;Australia,Desktop-Windows,email campaign,Checkout,N/A,0,2024-08-23T22:28:10,201
CUST-00068,"Jan 16, 2024",toronto;Canada,desktop-windows, Facebook Ads,Added to Cart,,no,29/01/2024 01:12,1311
CUST-01253,24-Oct-2024,Melbourne;Australia,Mobile-iOS,Direct,ADDED TO CART,n/a,FALSE,2024-11-11 18:22:01,1136
CUST-01614,29-Apr-2024,LONDON;United Kingdom,mobile-ios,Google  Search,Purchased ,$325.62,No,2024-05-17 00:49:16,1789
CUST-01322,"May 24, 2024",Los Angeles;United States,mobile-ios,Google  Search, Viewed,n/a,no,06/12/2024 07:23 AM,956
CUST-00428,03/03/2024,Manchester;United Kingdom,Desktop-macOS,Google Search,Added to cart ,NULL,false,03/23/2024 11:21 PM,
CUST-01197,"May 04, 2024",Paris;France,Desktop-macOS,Google  Search,Added to Cart,NULL,no,2024-05-20 23:31:16,1637
CUST-00425,"Sep 21, 2024",Birmingham;United Kingdom,Desktop-macOS,Referral,viewed,NULL,N,25/09/2024 11:23,978
CUST-00115,"Oct 20, 2024",toronto;Canada,Desktop-macOS,Google Search,CHECKOUT,NULL,false,2024-10-26T06:46:37,570
CUST-01731,08/09/2024,manchester;United Kingdom,Mobile-iOS,Facebook Ads,ADDED TO CART,,no,2024-08-12 14:38:42,804
CUST-00354,08-Aug-2024,Manchester;United Kingdom,Tablet-iPadOS,instagram ads,CHECKOUT,NULL,N,2024-08-27T10:57:04,92
CUST-01758,2024-01-19,Dublin;Ireland,desktop-windows,email campaign,added to cart,n/a,No,2024-01-27 12:57:24,140
CUST-01389,01/05/2024,Chicago;United States,Mobile-Android,email campaign,VIEWED,N/A,0,2024-01-06T22:35:43,1262
CUST-00698,"Dec 18, 2024",Birmingham;United Kingdom,Mobile-iOS,Email Campaign,Purchased, $261.29 ,Y,2024-12-22 15:24:12,56
CUST-00138,"Jul 12, 2024",london;United Kingdom,Mobile-iOS,google search,ADDED TO CART,,FALSE,2024-08-01 10:07:23,1432
CUST-01478,02/22/2024,Chicago;United States,MOBILE-ANDROID,Email Campaign,Checkout,n/a,no,2024-03-03T22:38:54,1302
CUST-00049,01/27/2024,Dublin;Ireland,mobile-ios,Email Campaign,Added to Cart,,false,09/02/2024 06:24,43
CUST-01762,01-Jul-2024,Sydney;Australia,Tablet-iPadOS,instagram ads,CHECKOUT,NULL,false,07/21/2024 05:10 AM,1177
CUST-01318,01/01/2024,london;United Kingdom,Desktop-macOS,direct,Checkout,,false,2024-01-06 07:32:57,1192
CUST-00885,"Jan 13, 2024",Leeds;United Kingdom,Mobile-iOS,Google  Search,added to cart,NULL,,26/01/2024 01:27,515
CUST-00077,2024-01-22,Melbourne;Australia,Mobile-Android,email campaign, Viewed,NULL,no,2024-01-25T01:52:56,1656
CUST-01543,10/14/2024,Melbourne;Australia,Mobile-iOS,Instagram Ads,viewed,N/A,N,2024-10-17 08:53:12,1312
CUST-00938,2024-12-21,New York;United States,Tablet-Android, Facebook Ads, Viewed,N/A,N,01/01/2025 05:36,273
CUST-00214,"Jan 30, 2024",new york;United States,MOBILE-ANDROID,google search,viewed,NULL,,2024-02-15 06:10:17,894
CUST-00821,2024-08-16,Chicago;United States,Desktop-macOS,FACEBOOK ADS,VIEWED,NULL,no,2024-08-31T20:26:12,1016
CUST-00048,"Sep 10, 2024",Dublin;Ireland,Mobile-iOS,DIRECT,Purchased ,$391.24,FALSE,2024-09-20T06:29:37,1290
CUST-01386,"Dec 27, 2024",Leeds;United Kingdom,mobile-ios,Google  Search, Viewed,n/a,no,28/12/2024 17:58,674
CUST-00691,08/05/2024,Los Angeles;United States,Tablet-Android, Facebook Ads, Checkout ,n/a,no,08/23/2024 02:10 PM,1739
CUST-00768,01-Jun-2024,Melbourne;Australia,mobile-ios,FACEBOOK ADS,VIEWED,n/a,N,06/09/2024 07:32 AM,1213
CUST-00910,2024-10-04,LONDON;United Kingdom,mobile-ios, Facebook Ads,Viewed,N/A,N,10/21/2024 09:58 AM,939
CUST-01156,04/25/2024,Sydney;Australia,Desktop-Windows,Facebook Ads,added to cart,N/A,No,04/26/2024 08:55 PM,1495
CUST-00128,21-Oct-2024,Chicago;United States,MOBILE-ANDROID,Email Campaign,viewed,NULL,no,2024-10-27 07:36:39,1520
CUST-01581,11-Jan-2024,Manchester;United Kingdom,Tablet-iPadOS,affiliate , Viewed,,,2024-01-28T18:11:09,1270
CUST-01510,01/13/2024,Sydney;Australia,Desktop-Windows,affiliate ,Viewed,,,17/01/2024 20:28,1790
cust-01405,"Apr 29, 2024",london;United Kingdom,Mobile-Android,DIRECT,PURCHASED,367.30,Yes,2024-05-10T09:35:17,1435
CUST-00377,06/24/2024,Berlin;Germany,Tablet-Android,Affiliate,PURCHASED,89.71,yes,07/15/2024 04:52 PM,738
CUST-00036,2024-03-24,London;United Kingdom,Desktop-Windows,affiliate , Viewed,NULL,false,2024-03-28 16:19:28,512
CUST-01153,02-Jul-2024,toronto;Canada,MOBILE-ANDROID,email campaign,Added to cart ,,No,07/10/2024 01:00 AM,962
CUST-01165,08/04/2024,Birmingham;United Kingdom,Tablet-iPadOS,email campaign,viewed,N/A,No,07/08/2024 10:13,294
CUST-00292,16/09/2024,London;United Kingdom,Desktop-macOS,Instagram Ads, Checkout ,N/A,FALSE,2024-10-01T02:48:01,594
CUST-01354,2024-03-05,London;United Kingdom,Mobile-iOS,FACEBOOK ADS, Checkout ,NULL,No,2024-03-23 12:39:10,1350
CUST-01477,01/04/2024,Manchester;United Kingdom,Desktop-macOS,Referral,Viewed,NULL,FALSE,2024-01-09 18:53:56,1758
CUST-00773,14-Jan-2024,Birmingham;United Kingdom,Mobile-iOS,email campaign,Added to Cart,NULL,,02/02/2024 07:51 AM,736
CUST-01159,02-Feb-2024,New York;United States,Mobile-iOS,Facebook Ads,ADDED TO CART,,No,2024-02-18 19:24:08,697
CUST-00820,25-Jun-2024,London;United Kingdom,Desktop-Windows,Email Campaign,Viewed,,N,07/05/2024 08:45 PM,1562
CUST-00501,"Mar 26, 2024",Paris;France,Mobile-Android,email campaign,added to cart,NULL,0,28/03/2024 14:36,370
CUST-01520,"Jul 08, 2024",Manchester;United Kingdom,MOBILE-ANDROID,Facebook Ads, Viewed,N/A,N,2024-07-19T20:54:58,31
CUST-01422,04/07/2024,Melbourne;Australia,Mobile-iOS,Referral,added to cart,N/A,N,04/14/2024 09:19 AM,1743
CUST-00365,02/10/2024,London;United Kingdom,Tablet-iPadOS,referral,Added to cart ,n/a,0,10/06/2024 11:24 AM,481
CUST-01065,09/02/2024,Leeds;United Kingdom,mobile-ios,DIRECT,Added to cart ,,0,2024-02-18T12:03:21,616
CUST-00060,"May 31, 2024",Birmingham;United Kingdom,MOBILE-ANDROID,Google Search,VIEWED,n/a,,06/03/2024 11:53 PM,1666
CUST-00073,04/01/2024,toronto;Canada,Mobile-Android,Google Search,Viewed,,false,15/01/2024 13:36,337
CUST-01621,11/06/2024,Melbourne;Australia,Desktop-Windows,Direct,Purchased ,$199.90,false,2024-06-20T11:17:28,960
CUST-01390,2024-04-23,London;United Kingdom,desktop-windows,Email Campaign,viewed,N/A,No,2024-05-09T16:31:34,323
CUST-00539,18-May-2024,Manchester;United Kingdom,Tablet-Android,direct,ADDED TO CART,n/a,,23/05/2024 23:32,35
CUST-00127,2024-04-06,Sydney;Australia,Mobile-iOS,Instagram Ads,Purchased,$121.46,No,17/04/2024 16:06,301
CUST-01231,2024-12-21,Birmingham;United Kingdom,mobile-ios,referral,Added to cart ,n/a,,12/28/2024 05:05 PM,1717
CUST-01482,"Nov 07, 2024",London;United Kingdom,desktop-windows,FACEBOOK ADS, Viewed,n/a,0,17/11/2024 14:46,775
CUST-01181,19-May-2024,New York;United States,mobile-ios,FACEBOOK ADS,Viewed,N/A,,2024-05-23 01:53:41,171
CUST-00393,04-Nov-2024,Leeds;United Kingdom,mobile-ios,Email  Campaign,CHECKOUT,n/a,no,07/11/2024 17:28,1693
CUST-00840,28/01/2024,new york;United States,MOBILE-ANDROID,referral,CHECKOUT,N/A,0,2024-02-18T03:35:12,815
CUST-01000,20-Sep-2024,Toronto;Canada,desktop-windows,google search,VIEWED,NULL,0,09/22/2024 12:10 AM,865
CUST-00281,25-Sep-2024,Los Angeles;United States,Desktop-macOS,Referral,Added to cart ,n/a,no,10/04/2024 06:17 PM,
CUST-01324,23-Jun-2024,Dublin;Ireland,Tablet-iPadOS,Facebook Ads, Viewed,N/A,No,29/06/2024 12:38,1162
CUST-01792,15-Jun-2024,Leeds;United Kingdom,Tablet-iPadOS,DIRECT,viewed,n/a,no,2024-07-01 12:19:17,641
CUST-00444,2024-02-22,Paris;France,Mobile-Android,google search,viewed,n/a,No,03/09/2024 08:28 AM,1035
CUST-00639,11/10/2024,new york;United States,Tablet-iPadOS,DIRECT,viewed,N/A,false,2024-10-14T17:16:19,408
CUST-01747,08-Aug-2024,Manchester;United Kingdom,mobile-ios,Google  Search, Viewed,n/a,,2024-08-13T22:34:54,1155
CUST-01241,"Apr 14, 2024",london;United Kingdom,Tablet-Android,Referral, Viewed,NULL,No,2024-04-18 18:40:49,662
CUST-01104,"Jul 20, 2024",toronto;Canada,mobile-ios,email campaign,Checkout,,0,2024-07-25T05:52:07,816
CUST-01642,2024-03-11,LONDON;United Kingdom,Mobile-Android,Google  Search,Viewed,n/a,0,03/29/2024 02:32 PM,178
CUST-01021,2024-11-14,Los Angeles;United States,MOBILE-ANDROID,direct,purchased,213.07,N,11/17/2024 11:47 AM,61
CUST-01024,07/02/2024,Dublin;Ireland,Desktop-macOS,Direct,added to cart,,no,2024-07-22 22:00:49,67
 CUST-00014,"May 01, 2024",Berlin;Germany,Tablet-iPadOS,Google  Search,Viewed,N/A,0,2024-05-01T07:03:18,946
CUST-00878,"Aug 19, 2024",Toronto;Canada,Desktop-macOS,Direct,Purchased ,53.92,yes,08/26/2024 07:47 PM,1763
CUST-01556,2024-05-29,new york;United States,desktop-windows,facebook ads,Viewed,N/A,no,2024-05-31 12:27:35,638
CUST-01446,22/09/2024,manchester;United Kingdom,mobile-ios,instagram ads,added to cart,N/A,No,06/10/2024 09:07,1356
CUST-00435,2024-08-10,London;United Kingdom,desktop-windows, Facebook Ads,Added to cart ,NULL,,2024-08-24T19:27:21,1278
CUST-00836,"Dec 23, 2024",london;United Kingdom,Mobile-iOS,Instagram Ads,viewed,N/A,FALSE,12/30/2024 03:12 AM,825
CUST-00259,08/05/2024,Berlin;Germany,MOBILE-ANDROID,FACEBOOK ADS,Added to cart ,n/a,No,2024-08-05 06:52:28,29
CUST-00105,08/25/2024,manchester;United Kingdom,Desktop-macOS,email campaign,VIEWED,NULL,No,09/10/2024 12:25 PM,510
CUST-00682,2024-04-24,toronto;Canada,MOBILE-ANDROID,DIRECT,ADDED TO CART,n/a,No,2024-05-12 03:02:23,1786
CUST-01190,"Nov 19, 2024",Birmingham;United Kingdom,desktop-windows,DIRECT,Purchased,$15.36,true,30/11/2024 13:44,1261
CUST-01684,02/01/2024,Manchester;United Kingdom,desktop-windows,affiliate ,Viewed,NULL,no,01/19/2024 02:07 AM,1741
CUST-00664,"Sep 20, 2024",Sydney;Australia,Desktop-macOS,Google Search,ADDED TO CART,,no,10/09/2024 10:16 PM,1494
CUST-00758,2024-07-06,Berlin;Germany,Tablet-iPadOS,affiliate ,purchased,$113.12,false,07/15/2024 12:20 PM,478
CUST-00760,2024-07-16,Leeds;United Kingdom,mobile-ios,Facebook Ads,checkout,NULL,no,2024-07-17T04:00:21,1302
CUST-00526,"Apr 22, 2024",manchester;United Kingdom,Desktop-Windows,Google Search,Viewed,n/a,no,2024-05-03 11:11:54,1190
CUST-00009,2024-09-07,Toronto;Canada,Desktop-Windows,Instagram Ads,Added to Cart,,false,2024-09-17 08:42:32,272
CUST-01661,15/10/2024,London;United Kingdom,Desktop-Windows,facebook ads,added to cart,n/a,,10/17/2024 03:21 PM,970
CUST-00509,"Sep 03, 2024",Sydney;Australia,Mobile-Android,Email Campaign,viewed,N/A,no,2024-09-11T02:43:16,1166
CUST-00723,20/06/2024,Manchester;United Kingdom,desktop-windows,affiliate , Viewed,NULL,No,2024-07-04 05:53:40,1284
CUST-01627,09/02/2024,London;United Kingdom,mobile-ios,Email  Campaign, Checkout ,n/a,FALSE,2024-02-27 03:24:14,1094
CUST-01142,2024-09-02,Manchester;United Kingdom,Tablet-Android,facebook ads,Added to cart ,n/a,N,19/09/2024 23:54,-86
CUST-00859,"Dec 06, 2024",toronto;Canada,Tablet-Android,Instagram Ads,viewed,,N,2024-12-09 23:01:16,928
CUST-00581,11/29/2024,Melbourne;Australia,mobile-ios,email campaign,Added to cart ,,false,2024-12-16T07:03:08,1257
 CUST-00607,"Jun 17, 2024",Chicago;United States,MOBILE-ANDROID,Affiliate,purchased,59.77,false,2024-06-18T21:46:59,1680
CUST-00791,"Aug 06, 2024",toronto;Canada,Mobile-Android,Referral, Checkout ,n/a,0,08/23/2024 08:43 AM,1095
CUST-00747,12-Oct-2024,Birmingham;United Kingdom,Tablet-Android,FACEBOOK ADS, Viewed,N/A,,2024-10-13T17:05:23,1528
CUST-00055,12/11/2024,Los Angeles;United States,MOBILE-ANDROID,FACEBOOK ADS,Checkout,NULL,No,11/26/2024 09:29 PM,1645
CUST-01295,23-Feb-2024,London;United Kingdom,MOBILE-ANDROID,affiliate ,viewed,N/A,N,13/03/2024 19:28,1179
CUST-01632,2024-04-10,Chicago;United States,MOBILE-ANDROID,facebook ads,ADDED TO CART,,0,2024-04-19 10:57:54,112
CUST-01344,09-Jan-2024,Manchester;United Kingdom,Tablet-iPadOS,facebook ads,viewed,NULL,No,01/23/2024 04:44 PM,1659
CUST-00486,01/04/2024,new york;United States,Mobile-Android,Email  Campaign,VIEWED,,,07/04/2024 13:04,93
CUST-01330,"Jul 17, 2024",Dublin;Ireland,Mobile-Android,Email  Campaign,Viewed,n/a,,2024-07-28 08:30:49,988
